original	gold_id	pred_id
日本はやっぱりそういう点はね良いって、ドイツよりも	過去-現在（習慣など）	現在（状態、性質、考えなど）
知らないわよ元気よ	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
先生がみんなねいなくなっちゃうんだよね	過去-現在（習慣など）	現在（状態、性質、考えなど）
そいで死んじゃったの	過去	過去
聖路加評価良くないから手術してダメだったっていうのかと思っちゃった	現在（状態、性質、考えなど）	過去
飲みすぎるといけないだとかさ	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
でもたまにかな	過去-現在（習慣など）	現在（状態、性質、考えなど）
でもね良いっていうんでね毎日私あの水で割って飲んでたの	過去	過去
でおかしくなったの	過去	過去
それでね今ジュース野菜ジュースなんかたくさんいれてそんなかに入れちゃうわけでジュースの中に入れて飲んじゃう	過去-現在（習慣など）	過去-現在（習慣など）
ちょっと入れて	過去-現在（習慣など）	現在（状態、性質、考えなど）
本当直接だとやっぱり負担がねストレートだとね	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
でもさテレビでさやっててさこれがいいあれが良いっていろんなとこで言うとね一体何がいいのかなってね	過去	現在（状態、性質、考えなど）
でね私一つみんなに聞こうと思ったんだけどさ	現在（状態、性質、考えなど）	過去
人参人参を他のグリーンの野菜やなんかとやるとビタミン C がダメだって何か言うの聞いたこと本当なのあれ	現在（状態、性質、考えなど）	過去
ダメだって	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
なんか大根は聞いたことがある	過去	過去
もみじおろし	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
うんあれだめ	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
それはなんかダメだってその栄養が	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
あと人参を入れることによってねビタミン C がね損なわれるって言うのよ	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
私は私もみじおろし湯豆腐とかに使うよ	過去-現在（習慣など）	現在（状態、性質、考えなど）
昔から食べてるさあれだからね別に	過去-現在（習慣など）	現在（状態、性質、考えなど）
それはなんか聞いたことある	過去	過去
でさいろんなこと言うんだよねお医者さんでもなんでもさーこれはいいとかこれはダメだとか	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
そうかと他の人はこれが嫌これがいいとかさ	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
あーそういうのダメなの	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
何かお互いに総裁しちゃうって養分を	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
運動も一万歩以上じゃなくちゃダメとかさ歩き方とかさ	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
だってさ私さ食べるもん気をつけててさ	過去	現在（状態、性質、考えなど）
体重計のってびっくりしちゃってさあれ何で	過去	過去
ちゃんとにさご飯もこのくらいしか食べてないし	過去	過去
大麦のねご飯食べてね白米ね食べてんだよ	過去-現在（習慣など）	現在（状態、性質、考えなど）
これ売ってんじゃない	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
んですがそれを2/3食べて1/3は仏様にあげる	過去-現在（習慣など）	過去-現在（習慣など）
そうふにしてさ食べるもんも	過去-現在（習慣など）	現在（状態、性質、考えなど）
たまにはお肉食べたいしょうが焼きとか食べるんだけどね	過去-現在（習慣など）	現在（状態、性質、考えなど）
こんなにね最高に太っちゃってねびっくりしちゃってね	過去	過去
気をつけててね	過去-現在（習慣など）	現在（状態、性質、考えなど）
夏で	過去	現在（状態、性質、考えなど）
1年間1年間通してに徐々にね	過去-現在（習慣など）	現在（状態、性質、考えなど）
でもほらズボンがさ入るからさ	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
まさかこんなにここの肉	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
私もお腹でてんの	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
私すごいから	現在（状態、性質、考えなど）	現在（状態、性質、考えなど）
